 1.19200000e-09  1.60000000e+00  1.19200000e-09  1.50000000e+00  1.19200000e-09  1.40000000e+00  1.19200000e-09  1.30000000e+00  1.19200000e-09  1.80000000e+00  1.19200000e-09  1.80000000e+00  1.19200000e-09  0.00000000e+00  1.19200000e-09  0.00000000e+00  1.19200000e-09  1.58773673e+00 
 1.44800000e-09  1.60000000e+00  1.44800000e-09  1.50000000e+00  1.44800000e-09  1.40000000e+00  1.44800000e-09  1.30000000e+00  1.44800000e-09  1.80000000e+00  1.44800000e-09  1.80000000e+00  1.44800000e-09  0.00000000e+00  1.44800000e-09  0.00000000e+00  1.44800000e-09  1.58011844e+00 
 1.96000000e-09  1.60000000e+00  1.96000000e-09  1.50000000e+00  1.96000000e-09  1.40000000e+00  1.96000000e-09  1.30000000e+00  1.96000000e-09  1.80000000e+00  1.96000000e-09  1.80000000e+00  1.96000000e-09  0.00000000e+00  1.96000000e-09  0.00000000e+00  1.96000000e-09  1.56560327e+00 
 2.96000000e-09  1.60000000e+00  2.96000000e-09  1.50000000e+00  2.96000000e-09  1.40000000e+00  2.96000000e-09  1.30000000e+00  2.96000000e-09  1.80000000e+00  2.96000000e-09  1.80000000e+00  2.96000000e-09  0.00000000e+00  2.96000000e-09  0.00000000e+00  2.96000000e-09  1.53977718e+00 
 3.96000000e-09  1.60000000e+00  3.96000000e-09  1.50000000e+00  3.96000000e-09  1.40000000e+00  3.96000000e-09  1.30000000e+00  3.96000000e-09  1.80000000e+00  3.96000000e-09  1.80000000e+00  3.96000000e-09  0.00000000e+00  3.96000000e-09  0.00000000e+00  3.96000000e-09  1.51692364e+00 
 4.96000000e-09  1.60000000e+00  4.96000000e-09  1.50000000e+00  4.96000000e-09  1.40000000e+00  4.96000000e-09  1.30000000e+00  4.96000000e-09  1.80000000e+00  4.96000000e-09  1.80000000e+00  4.96000000e-09  0.00000000e+00  4.96000000e-09  0.00000000e+00  4.96000000e-09  1.49662780e+00 
 5.96000000e-09  1.60000000e+00  5.96000000e-09  1.50000000e+00  5.96000000e-09  1.40000000e+00  5.96000000e-09  1.30000000e+00  5.96000000e-09  1.80000000e+00  5.96000000e-09  1.80000000e+00  5.96000000e-09  0.00000000e+00  5.96000000e-09  0.00000000e+00  5.96000000e-09  1.47854110e+00 
 6.96000000e-09  1.60000000e+00  6.96000000e-09  1.50000000e+00  6.96000000e-09  1.40000000e+00  6.96000000e-09  1.30000000e+00  6.96000000e-09  1.80000000e+00  6.96000000e-09  1.80000000e+00  6.96000000e-09  0.00000000e+00  6.96000000e-09  0.00000000e+00  6.96000000e-09  1.46237525e+00 
 7.96000000e-09  1.60000000e+00  7.96000000e-09  1.50000000e+00  7.96000000e-09  1.40000000e+00  7.96000000e-09  1.30000000e+00  7.96000000e-09  1.80000000e+00  7.96000000e-09  1.80000000e+00  7.96000000e-09  0.00000000e+00  7.96000000e-09  0.00000000e+00  7.96000000e-09  1.44788396e+00 
 8.96000000e-09  1.60000000e+00  8.96000000e-09  1.50000000e+00  8.96000000e-09  1.40000000e+00  8.96000000e-09  1.30000000e+00  8.96000000e-09  1.80000000e+00  8.96000000e-09  1.80000000e+00  8.96000000e-09  0.00000000e+00  8.96000000e-09  0.00000000e+00  8.96000000e-09  1.43486213e+00 
 9.96000000e-09  1.60000000e+00  9.96000000e-09  1.50000000e+00  9.96000000e-09  1.40000000e+00  9.96000000e-09  1.30000000e+00  9.96000000e-09  1.80000000e+00  9.96000000e-09  1.80000000e+00  9.96000000e-09  0.00000000e+00  9.96000000e-09  0.00000000e+00  9.96000000e-09  1.42313159e+00 
 1.09600000e-08  1.60000000e+00  1.09600000e-08  1.50000000e+00  1.09600000e-08  1.40000000e+00  1.09600000e-08  1.30000000e+00  1.09600000e-08  1.80000000e+00  1.09600000e-08  1.80000000e+00  1.09600000e-08  0.00000000e+00  1.09600000e-08  0.00000000e+00  1.09600000e-08  1.41254330e+00 
 1.19600000e-08  1.60000000e+00  1.19600000e-08  1.50000000e+00  1.19600000e-08  1.40000000e+00  1.19600000e-08  1.30000000e+00  1.19600000e-08  1.80000000e+00  1.19600000e-08  1.80000000e+00  1.19600000e-08  0.00000000e+00  1.19600000e-08  0.00000000e+00  1.19600000e-08  1.40296557e+00 
 1.29600000e-08  1.60000000e+00  1.29600000e-08  1.50000000e+00  1.29600000e-08  1.40000000e+00  1.29600000e-08  1.30000000e+00  1.29600000e-08  1.80000000e+00  1.29600000e-08  1.80000000e+00  1.29600000e-08  0.00000000e+00  1.29600000e-08  0.00000000e+00  1.29600000e-08  1.39428806e+00 
 1.39600000e-08  1.60000000e+00  1.39600000e-08  1.50000000e+00  1.39600000e-08  1.40000000e+00  1.39600000e-08  1.30000000e+00  1.39600000e-08  1.80000000e+00  1.39600000e-08  1.80000000e+00  1.39600000e-08  0.00000000e+00  1.39600000e-08  0.00000000e+00  1.39600000e-08  1.38641153e+00 
 1.49600000e-08  1.60000000e+00  1.49600000e-08  1.50000000e+00  1.49600000e-08  1.40000000e+00  1.49600000e-08  1.30000000e+00  1.49600000e-08  1.80000000e+00  1.49600000e-08  1.80000000e+00  1.49600000e-08  0.00000000e+00  1.49600000e-08  0.00000000e+00  1.49600000e-08  1.37925292e+00 
 1.59600000e-08  1.60000000e+00  1.59600000e-08  1.50000000e+00  1.59600000e-08  1.40000000e+00  1.59600000e-08  1.30000000e+00  1.59600000e-08  1.80000000e+00  1.59600000e-08  1.80000000e+00  1.59600000e-08  0.00000000e+00  1.59600000e-08  0.00000000e+00  1.59600000e-08  1.37273613e+00 
 1.69600000e-08  1.60000000e+00  1.69600000e-08  1.50000000e+00  1.69600000e-08  1.40000000e+00  1.69600000e-08  1.30000000e+00  1.69600000e-08  1.80000000e+00  1.69600000e-08  1.80000000e+00  1.69600000e-08  0.00000000e+00  1.69600000e-08  0.00000000e+00  1.69600000e-08  1.36679772e+00 
 1.79600000e-08  1.60000000e+00  1.79600000e-08  1.50000000e+00  1.79600000e-08  1.40000000e+00  1.79600000e-08  1.30000000e+00  1.79600000e-08  1.80000000e+00  1.79600000e-08  1.80000000e+00  1.79600000e-08  0.00000000e+00  1.79600000e-08  0.00000000e+00  1.79600000e-08  1.36137843e+00 
 1.89600000e-08  1.60000000e+00  1.89600000e-08  1.50000000e+00  1.89600000e-08  1.40000000e+00  1.89600000e-08  1.30000000e+00  1.89600000e-08  1.80000000e+00  1.89600000e-08  1.80000000e+00  1.89600000e-08  0.00000000e+00  1.89600000e-08  0.00000000e+00  1.89600000e-08  1.35642919e+00 
 1.99600000e-08  1.60000000e+00  1.99600000e-08  1.50000000e+00  1.99600000e-08  1.40000000e+00  1.99600000e-08  1.30000000e+00  1.99600000e-08  1.80000000e+00  1.99600000e-08  1.80000000e+00  1.99600000e-08  0.00000000e+00  1.99600000e-08  0.00000000e+00  1.99600000e-08  1.35190320e+00 
 2.09600000e-08  1.60000000e+00  2.09600000e-08  1.50000000e+00  2.09600000e-08  1.40000000e+00  2.09600000e-08  1.30000000e+00  2.09600000e-08  1.80000000e+00  2.09600000e-08  1.80000000e+00  2.09600000e-08  0.00000000e+00  2.09600000e-08  0.00000000e+00  2.09600000e-08  1.34776208e+00 
 2.19600000e-08  1.60000000e+00  2.19600000e-08  1.50000000e+00  2.19600000e-08  1.40000000e+00  2.19600000e-08  1.30000000e+00  2.19600000e-08  1.80000000e+00  2.19600000e-08  1.80000000e+00  2.19600000e-08  0.00000000e+00  2.19600000e-08  0.00000000e+00  2.19600000e-08  1.34396842e+00 
 2.29600000e-08  1.60000000e+00  2.29600000e-08  1.50000000e+00  2.29600000e-08  1.40000000e+00  2.29600000e-08  1.30000000e+00  2.29600000e-08  1.80000000e+00  2.29600000e-08  1.80000000e+00  2.29600000e-08  0.00000000e+00  2.29600000e-08  0.00000000e+00  2.29600000e-08  1.34049192e+00 
 2.39600000e-08  1.60000000e+00  2.39600000e-08  1.50000000e+00  2.39600000e-08  1.40000000e+00  2.39600000e-08  1.30000000e+00  2.39600000e-08  1.80000000e+00  2.39600000e-08  1.80000000e+00  2.39600000e-08  0.00000000e+00  2.39600000e-08  0.00000000e+00  2.39600000e-08  1.33730232e+00 
 2.49600000e-08  1.60000000e+00  2.49600000e-08  1.50000000e+00  2.49600000e-08  1.40000000e+00  2.49600000e-08  1.30000000e+00  2.49600000e-08  1.80000000e+00  2.49600000e-08  1.80000000e+00  2.49600000e-08  0.00000000e+00  2.49600000e-08  0.00000000e+00  2.49600000e-08  1.33437553e+00 
 2.59600000e-08  1.60000000e+00  2.59600000e-08  1.50000000e+00  2.59600000e-08  1.40000000e+00  2.59600000e-08  1.30000000e+00  2.59600000e-08  1.80000000e+00  2.59600000e-08  1.80000000e+00  2.59600000e-08  0.00000000e+00  2.59600000e-08  0.00000000e+00  2.59600000e-08  1.33168685e+00 
 2.69600000e-08  1.60000000e+00  2.69600000e-08  1.50000000e+00  2.69600000e-08  1.40000000e+00  2.69600000e-08  1.30000000e+00  2.69600000e-08  1.80000000e+00  2.69600000e-08  1.80000000e+00  2.69600000e-08  0.00000000e+00  2.69600000e-08  0.00000000e+00  2.69600000e-08  1.32921695e+00 
 2.79600000e-08  1.60000000e+00  2.79600000e-08  1.50000000e+00  2.79600000e-08  1.40000000e+00  2.79600000e-08  1.30000000e+00  2.79600000e-08  1.80000000e+00  2.79600000e-08  1.80000000e+00  2.79600000e-08  0.00000000e+00  2.79600000e-08  0.00000000e+00  2.79600000e-08  1.32694550e+00 
 2.89600000e-08  1.60000000e+00  2.89600000e-08  1.50000000e+00  2.89600000e-08  1.40000000e+00  2.89600000e-08  1.30000000e+00  2.89600000e-08  1.80000000e+00  2.89600000e-08  1.80000000e+00  2.89600000e-08  0.00000000e+00  2.89600000e-08  0.00000000e+00  2.89600000e-08  1.32485695e+00 
 2.99600000e-08  1.60000000e+00  2.99600000e-08  1.50000000e+00  2.99600000e-08  1.40000000e+00  2.99600000e-08  1.30000000e+00  2.99600000e-08  1.80000000e+00  2.99600000e-08  1.80000000e+00  2.99600000e-08  0.00000000e+00  2.99600000e-08  0.00000000e+00  2.99600000e-08  1.32293440e+00 
 3.09600000e-08  1.60000000e+00  3.09600000e-08  1.50000000e+00  3.09600000e-08  1.40000000e+00  3.09600000e-08  1.30000000e+00  3.09600000e-08  1.80000000e+00  3.09600000e-08  1.80000000e+00  3.09600000e-08  0.00000000e+00  3.09600000e-08  0.00000000e+00  3.09600000e-08  1.32116526e+00 
 3.19600000e-08  1.60000000e+00  3.19600000e-08  1.50000000e+00  3.19600000e-08  1.40000000e+00  3.19600000e-08  1.30000000e+00  3.19600000e-08  1.80000000e+00  3.19600000e-08  1.80000000e+00  3.19600000e-08  0.00000000e+00  3.19600000e-08  0.00000000e+00  3.19600000e-08  1.31953541e+00 
 3.29600000e-08  1.60000000e+00  3.29600000e-08  1.50000000e+00  3.29600000e-08  1.40000000e+00  3.29600000e-08  1.30000000e+00  3.29600000e-08  1.80000000e+00  3.29600000e-08  1.80000000e+00  3.29600000e-08  0.00000000e+00  3.29600000e-08  0.00000000e+00  3.29600000e-08  1.31803464e+00 
 3.39600000e-08  1.60000000e+00  3.39600000e-08  1.50000000e+00  3.39600000e-08  1.40000000e+00  3.39600000e-08  1.30000000e+00  3.39600000e-08  1.80000000e+00  3.39600000e-08  1.80000000e+00  3.39600000e-08  0.00000000e+00  3.39600000e-08  0.00000000e+00  3.39600000e-08  1.31665106e+00 
 3.49600000e-08  1.60000000e+00  3.49600000e-08  1.50000000e+00  3.49600000e-08  1.40000000e+00  3.49600000e-08  1.30000000e+00  3.49600000e-08  1.80000000e+00  3.49600000e-08  1.80000000e+00  3.49600000e-08  0.00000000e+00  3.49600000e-08  0.00000000e+00  3.49600000e-08  1.31537637e+00 
 3.59600000e-08  1.60000000e+00  3.59600000e-08  1.50000000e+00  3.59600000e-08  1.40000000e+00  3.59600000e-08  1.30000000e+00  3.59600000e-08  1.80000000e+00  3.59600000e-08  1.80000000e+00  3.59600000e-08  0.00000000e+00  3.59600000e-08  0.00000000e+00  3.59600000e-08  1.31420049e+00 
 3.69600000e-08  1.60000000e+00  3.69600000e-08  1.50000000e+00  3.69600000e-08  1.40000000e+00  3.69600000e-08  1.30000000e+00  3.69600000e-08  1.80000000e+00  3.69600000e-08  1.80000000e+00  3.69600000e-08  0.00000000e+00  3.69600000e-08  0.00000000e+00  3.69600000e-08  1.31311666e+00 
 3.79600000e-08  1.60000000e+00  3.79600000e-08  1.50000000e+00  3.79600000e-08  1.40000000e+00  3.79600000e-08  1.30000000e+00  3.79600000e-08  1.80000000e+00  3.79600000e-08  1.80000000e+00  3.79600000e-08  0.00000000e+00  3.79600000e-08  0.00000000e+00  3.79600000e-08  1.31211631e+00 
 3.89600000e-08  1.60000000e+00  3.89600000e-08  1.50000000e+00  3.89600000e-08  1.40000000e+00  3.89600000e-08  1.30000000e+00  3.89600000e-08  1.80000000e+00  3.89600000e-08  1.80000000e+00  3.89600000e-08  0.00000000e+00  3.89600000e-08  0.00000000e+00  3.89600000e-08  1.31119394e+00 
 3.99600000e-08  1.60000000e+00  3.99600000e-08  1.50000000e+00  3.99600000e-08  1.40000000e+00  3.99600000e-08  1.30000000e+00  3.99600000e-08  1.80000000e+00  3.99600000e-08  1.80000000e+00  3.99600000e-08  0.00000000e+00  3.99600000e-08  0.00000000e+00  3.99600000e-08  1.31034220e+00 
 4.09600000e-08  1.60000000e+00  4.09600000e-08  1.50000000e+00  4.09600000e-08  1.40000000e+00  4.09600000e-08  1.30000000e+00  4.09600000e-08  1.80000000e+00  4.09600000e-08  1.80000000e+00  4.09600000e-08  0.00000000e+00  4.09600000e-08  0.00000000e+00  4.09600000e-08  1.30955663e+00 
 4.19600000e-08  1.60000000e+00  4.19600000e-08  1.50000000e+00  4.19600000e-08  1.40000000e+00  4.19600000e-08  1.30000000e+00  4.19600000e-08  1.80000000e+00  4.19600000e-08  1.80000000e+00  4.19600000e-08  0.00000000e+00  4.19600000e-08  0.00000000e+00  4.19600000e-08  1.30883090e+00 
 4.29600000e-08  1.60000000e+00  4.29600000e-08  1.50000000e+00  4.29600000e-08  1.40000000e+00  4.29600000e-08  1.30000000e+00  4.29600000e-08  1.80000000e+00  4.29600000e-08  1.80000000e+00  4.29600000e-08  0.00000000e+00  4.29600000e-08  0.00000000e+00  4.29600000e-08  1.30816140e+00 
 4.39600000e-08  1.60000000e+00  4.39600000e-08  1.50000000e+00  4.39600000e-08  1.40000000e+00  4.39600000e-08  1.30000000e+00  4.39600000e-08  1.80000000e+00  4.39600000e-08  1.80000000e+00  4.39600000e-08  0.00000000e+00  4.39600000e-08  0.00000000e+00  4.39600000e-08  1.30754267e+00 
 4.49600000e-08  1.60000000e+00  4.49600000e-08  1.50000000e+00  4.49600000e-08  1.40000000e+00  4.49600000e-08  1.30000000e+00  4.49600000e-08  1.80000000e+00  4.49600000e-08  1.80000000e+00  4.49600000e-08  0.00000000e+00  4.49600000e-08  0.00000000e+00  4.49600000e-08  1.30697177e+00 
 4.59600000e-08  1.60000000e+00  4.59600000e-08  1.50000000e+00  4.59600000e-08  1.40000000e+00  4.59600000e-08  1.30000000e+00  4.59600000e-08  1.80000000e+00  4.59600000e-08  1.80000000e+00  4.59600000e-08  0.00000000e+00  4.59600000e-08  0.00000000e+00  4.59600000e-08  1.30644397e+00 
 4.69600000e-08  1.60000000e+00  4.69600000e-08  1.50000000e+00  4.69600000e-08  1.40000000e+00  4.69600000e-08  1.30000000e+00  4.69600000e-08  1.80000000e+00  4.69600000e-08  1.80000000e+00  4.69600000e-08  0.00000000e+00  4.69600000e-08  0.00000000e+00  4.69600000e-08  1.30595692e+00 
 4.79600000e-08  1.60000000e+00  4.79600000e-08  1.50000000e+00  4.79600000e-08  1.40000000e+00  4.79600000e-08  1.30000000e+00  4.79600000e-08  1.80000000e+00  4.79600000e-08  1.80000000e+00  4.79600000e-08  0.00000000e+00  4.79600000e-08  0.00000000e+00  4.79600000e-08  1.30550649e+00 
 4.89600000e-08  1.60000000e+00  4.89600000e-08  1.50000000e+00  4.89600000e-08  1.40000000e+00  4.89600000e-08  1.30000000e+00  4.89600000e-08  1.80000000e+00  4.89600000e-08  1.80000000e+00  4.89600000e-08  0.00000000e+00  4.89600000e-08  0.00000000e+00  4.89600000e-08  1.30509081e+00 
 4.99600000e-08  1.60000000e+00  4.99600000e-08  1.50000000e+00  4.99600000e-08  1.40000000e+00  4.99600000e-08  1.30000000e+00  4.99600000e-08  1.80000000e+00  4.99600000e-08  1.80000000e+00  4.99600000e-08  0.00000000e+00  4.99600000e-08  0.00000000e+00  4.99600000e-08  1.30470626e+00 
 5.09600000e-08  1.60000000e+00  5.09600000e-08  1.50000000e+00  5.09600000e-08  1.40000000e+00  5.09600000e-08  1.30000000e+00  5.09600000e-08  1.80000000e+00  5.09600000e-08  1.80000000e+00  5.09600000e-08  0.00000000e+00  5.09600000e-08  0.00000000e+00  5.09600000e-08  1.30435136e+00 
 5.19600000e-08  1.60000000e+00  5.19600000e-08  1.50000000e+00  5.19600000e-08  1.40000000e+00  5.19600000e-08  1.30000000e+00  5.19600000e-08  1.80000000e+00  5.19600000e-08  1.80000000e+00  5.19600000e-08  0.00000000e+00  5.19600000e-08  0.00000000e+00  5.19600000e-08  1.30402295e+00 
 5.29600000e-08  1.60000000e+00  5.29600000e-08  1.50000000e+00  5.29600000e-08  1.40000000e+00  5.29600000e-08  1.30000000e+00  5.29600000e-08  1.80000000e+00  5.29600000e-08  1.80000000e+00  5.29600000e-08  0.00000000e+00  5.29600000e-08  0.00000000e+00  5.29600000e-08  1.30371986e+00 
 5.39600000e-08  1.60000000e+00  5.39600000e-08  1.50000000e+00  5.39600000e-08  1.40000000e+00  5.39600000e-08  1.30000000e+00  5.39600000e-08  1.80000000e+00  5.39600000e-08  1.80000000e+00  5.39600000e-08  0.00000000e+00  5.39600000e-08  0.00000000e+00  5.39600000e-08  1.30343931e+00 
 5.49600000e-08  1.60000000e+00  5.49600000e-08  1.50000000e+00  5.49600000e-08  1.40000000e+00  5.49600000e-08  1.30000000e+00  5.49600000e-08  1.80000000e+00  5.49600000e-08  1.80000000e+00  5.49600000e-08  0.00000000e+00  5.49600000e-08  0.00000000e+00  5.49600000e-08  1.30318040e+00 
 5.59600000e-08  1.60000000e+00  5.59600000e-08  1.50000000e+00  5.59600000e-08  1.40000000e+00  5.59600000e-08  1.30000000e+00  5.59600000e-08  1.80000000e+00  5.59600000e-08  1.80000000e+00  5.59600000e-08  0.00000000e+00  5.59600000e-08  0.00000000e+00  5.59600000e-08  1.30294068e+00 
 5.69600000e-08  1.60000000e+00  5.69600000e-08  1.50000000e+00  5.69600000e-08  1.40000000e+00  5.69600000e-08  1.30000000e+00  5.69600000e-08  1.80000000e+00  5.69600000e-08  1.80000000e+00  5.69600000e-08  0.00000000e+00  5.69600000e-08  0.00000000e+00  5.69600000e-08  1.30271946e+00 
 5.79600000e-08  1.60000000e+00  5.79600000e-08  1.50000000e+00  5.79600000e-08  1.40000000e+00  5.79600000e-08  1.30000000e+00  5.79600000e-08  1.80000000e+00  5.79600000e-08  1.80000000e+00  5.79600000e-08  0.00000000e+00  5.79600000e-08  0.00000000e+00  5.79600000e-08  1.30251458e+00 
 5.89600000e-08  1.60000000e+00  5.89600000e-08  1.50000000e+00  5.89600000e-08  1.40000000e+00  5.89600000e-08  1.30000000e+00  5.89600000e-08  1.80000000e+00  5.89600000e-08  1.80000000e+00  5.89600000e-08  0.00000000e+00  5.89600000e-08  0.00000000e+00  5.89600000e-08  1.30232554e+00 
 5.99600000e-08  1.60000000e+00  5.99600000e-08  1.50000000e+00  5.99600000e-08  1.40000000e+00  5.99600000e-08  1.30000000e+00  5.99600000e-08  1.80000000e+00  5.99600000e-08  1.80000000e+00  5.99600000e-08  0.00000000e+00  5.99600000e-08  0.00000000e+00  5.99600000e-08  1.30215040e+00 
 6.09600000e-08  1.60000000e+00  6.09600000e-08  1.50000000e+00  6.09600000e-08  1.40000000e+00  6.09600000e-08  1.30000000e+00  6.09600000e-08  1.80000000e+00  6.09600000e-08  1.80000000e+00  6.09600000e-08  0.00000000e+00  6.09600000e-08  0.00000000e+00  6.09600000e-08  1.30198883e+00 
 6.19600000e-08  1.60000000e+00  6.19600000e-08  1.50000000e+00  6.19600000e-08  1.40000000e+00  6.19600000e-08  1.30000000e+00  6.19600000e-08  1.80000000e+00  6.19600000e-08  1.80000000e+00  6.19600000e-08  0.00000000e+00  6.19600000e-08  0.00000000e+00  6.19600000e-08  1.30183910e+00 
 6.29600000e-08  1.60000000e+00  6.29600000e-08  1.50000000e+00  6.29600000e-08  1.40000000e+00  6.29600000e-08  1.30000000e+00  6.29600000e-08  1.80000000e+00  6.29600000e-08  1.80000000e+00  6.29600000e-08  0.00000000e+00  6.29600000e-08  0.00000000e+00  6.29600000e-08  1.30170099e+00 
 6.39600000e-08  1.60000000e+00  6.39600000e-08  1.50000000e+00  6.39600000e-08  1.40000000e+00  6.39600000e-08  1.30000000e+00  6.39600000e-08  1.80000000e+00  6.39600000e-08  1.80000000e+00  6.39600000e-08  0.00000000e+00  6.39600000e-08  0.00000000e+00  6.39600000e-08  1.30157295e+00 
 6.49600000e-08  1.60000000e+00  6.49600000e-08  1.50000000e+00  6.49600000e-08  1.40000000e+00  6.49600000e-08  1.30000000e+00  6.49600000e-08  1.80000000e+00  6.49600000e-08  1.80000000e+00  6.49600000e-08  0.00000000e+00  6.49600000e-08  0.00000000e+00  6.49600000e-08  1.30145489e+00 
 6.59600000e-08  1.60000000e+00  6.59600000e-08  1.50000000e+00  6.59600000e-08  1.40000000e+00  6.59600000e-08  1.30000000e+00  6.59600000e-08  1.80000000e+00  6.59600000e-08  1.80000000e+00  6.59600000e-08  0.00000000e+00  6.59600000e-08  0.00000000e+00  6.59600000e-08  1.30134539e+00 
 6.69600000e-08  1.60000000e+00  6.69600000e-08  1.50000000e+00  6.69600000e-08  1.40000000e+00  6.69600000e-08  1.30000000e+00  6.69600000e-08  1.80000000e+00  6.69600000e-08  1.80000000e+00  6.69600000e-08  0.00000000e+00  6.69600000e-08  0.00000000e+00  6.69600000e-08  1.30124445e+00 
 6.79600000e-08  1.60000000e+00  6.79600000e-08  1.50000000e+00  6.79600000e-08  1.40000000e+00  6.79600000e-08  1.30000000e+00  6.79600000e-08  1.80000000e+00  6.79600000e-08  1.80000000e+00  6.79600000e-08  0.00000000e+00  6.79600000e-08  0.00000000e+00  6.79600000e-08  1.30115081e+00 
 6.89600000e-08  1.60000000e+00  6.89600000e-08  1.50000000e+00  6.89600000e-08  1.40000000e+00  6.89600000e-08  1.30000000e+00  6.89600000e-08  1.80000000e+00  6.89600000e-08  1.80000000e+00  6.89600000e-08  0.00000000e+00  6.89600000e-08  0.00000000e+00  6.89600000e-08  1.30106450e+00 
 6.99600000e-08  1.60000000e+00  6.99600000e-08  1.50000000e+00  6.99600000e-08  1.40000000e+00  6.99600000e-08  1.30000000e+00  6.99600000e-08  1.80000000e+00  6.99600000e-08  1.80000000e+00  6.99600000e-08  0.00000000e+00  6.99600000e-08  0.00000000e+00  6.99600000e-08  1.30098440e+00 
 7.09600000e-08  1.60000000e+00  7.09600000e-08  1.50000000e+00  7.09600000e-08  1.40000000e+00  7.09600000e-08  1.30000000e+00  7.09600000e-08  1.80000000e+00  7.09600000e-08  1.80000000e+00  7.09600000e-08  0.00000000e+00  7.09600000e-08  0.00000000e+00  7.09600000e-08  1.30091060e+00 
 7.19600000e-08  1.60000000e+00  7.19600000e-08  1.50000000e+00  7.19600000e-08  1.40000000e+00  7.19600000e-08  1.30000000e+00  7.19600000e-08  1.80000000e+00  7.19600000e-08  1.80000000e+00  7.19600000e-08  0.00000000e+00  7.19600000e-08  0.00000000e+00  7.19600000e-08  1.30084208e+00 
 7.29600000e-08  1.60000000e+00  7.29600000e-08  1.50000000e+00  7.29600000e-08  1.40000000e+00  7.29600000e-08  1.30000000e+00  7.29600000e-08  1.80000000e+00  7.29600000e-08  1.80000000e+00  7.29600000e-08  0.00000000e+00  7.29600000e-08  0.00000000e+00  7.29600000e-08  1.30077898e+00 
 7.39600000e-08  1.60000000e+00  7.39600000e-08  1.50000000e+00  7.39600000e-08  1.40000000e+00  7.39600000e-08  1.30000000e+00  7.39600000e-08  1.80000000e+00  7.39600000e-08  1.80000000e+00  7.39600000e-08  0.00000000e+00  7.39600000e-08  0.00000000e+00  7.39600000e-08  1.30072036e+00 
