 4.05000000e-11  1.80000000e+00  4.05000000e-11  0.00000000e+00  4.05000000e-11  9.30107860e-01  4.05000000e-11  6.31021045e-02  4.05000000e-11  1.80000000e+00 
 4.15000000e-11  1.80000000e+00  4.15000000e-11  0.00000000e+00  4.15000000e-11  9.41139214e-01  4.15000000e-11  5.49349385e-02  4.15000000e-11  1.80000000e+00 
 4.25000000e-11  1.80000000e+00  4.25000000e-11  0.00000000e+00  4.25000000e-11  9.52448557e-01  4.25000000e-11  4.78604813e-02  4.25000000e-11  1.80000000e+00 
 4.35000000e-11  1.80000000e+00  4.35000000e-11  0.00000000e+00  4.35000000e-11  9.63972532e-01  4.35000000e-11  4.17420442e-02  4.35000000e-11  1.80000000e+00 
 4.45000000e-11  1.80000000e+00  4.45000000e-11  0.00000000e+00  4.45000000e-11  9.75698190e-01  4.45000000e-11  3.64690868e-02  4.45000000e-11  1.80000000e+00 
 4.55000000e-11  1.80000000e+00  4.55000000e-11  0.00000000e+00  4.55000000e-11  9.87569850e-01  4.55000000e-11  3.19306903e-02  4.55000000e-11  1.80000000e+00 
 4.65000000e-11  1.80000000e+00  4.65000000e-11  0.00000000e+00  4.65000000e-11  9.99575410e-01  4.65000000e-11  2.80383110e-02  4.65000000e-11  1.80000000e+00 
 4.75000000e-11  1.80000000e+00  4.75000000e-11  0.00000000e+00  4.75000000e-11  1.01166691e+00  4.75000000e-11  2.47027119e-02  4.75000000e-11  1.80000000e+00 
 4.85000000e-11  1.80000000e+00  4.85000000e-11  0.00000000e+00  4.85000000e-11  1.02383398e+00  4.85000000e-11  2.18539864e-02  4.85000000e-11  1.80000000e+00 
 4.95000000e-11  1.80000000e+00  4.95000000e-11  0.00000000e+00  4.95000000e-11  1.03603567e+00  4.95000000e-11  1.94213191e-02  4.95000000e-11  1.80000000e+00 
 5.05000000e-11  1.80000000e+00  5.05000000e-11  0.00000000e+00  5.05000000e-11  1.04826349e+00  5.05000000e-11  1.73505485e-02  5.05000000e-11  1.80000000e+00 
 5.15000000e-11  1.80000000e+00  5.15000000e-11  0.00000000e+00  5.15000000e-11  1.06048255e+00  5.15000000e-11  1.55863312e-02  5.15000000e-11  1.80000000e+00 
 5.25000000e-11  1.80000000e+00  5.25000000e-11  0.00000000e+00  5.25000000e-11  1.07268600e+00  5.25000000e-11  1.40875507e-02  5.25000000e-11  1.80000000e+00 
 5.35000000e-11  1.80000000e+00  5.35000000e-11  0.00000000e+00  5.35000000e-11  1.08484421e+00  5.35000000e-11  1.28116022e-02  5.35000000e-11  1.80000000e+00 
 5.45000000e-11  1.80000000e+00  5.45000000e-11  0.00000000e+00  5.45000000e-11  1.09695195e+00  5.45000000e-11  1.17279395e-02  5.45000000e-11  1.80000000e+00 
 5.55000000e-11  1.80000000e+00  5.55000000e-11  0.00000000e+00  5.55000000e-11  1.10898414e+00  5.55000000e-11  1.08042064e-02  5.55000000e-11  1.80000000e+00 
 5.65000000e-11  1.80000000e+00  5.65000000e-11  0.00000000e+00  5.65000000e-11  1.12093708e+00  5.65000000e-11  1.00182055e-02  5.65000000e-11  1.80000000e+00 
 5.75000000e-11  1.80000000e+00  5.75000000e-11  0.00000000e+00  5.75000000e-11  1.13278983e+00  5.75000000e-11  9.34567601e-03  5.75000000e-11  1.80000000e+00 
 5.85000000e-11  1.80000000e+00  5.85000000e-11  0.00000000e+00  5.85000000e-11  1.14454034e+00  5.85000000e-11  8.77087361e-03  5.85000000e-11  1.80000000e+00 
 5.95000000e-11  1.80000000e+00  5.95000000e-11  0.00000000e+00  5.95000000e-11  1.15617157e+00  5.95000000e-11  8.27581729e-03  5.95000000e-11  1.80000000e+00 
 6.05000000e-11  1.80000000e+00  6.05000000e-11  0.00000000e+00  6.05000000e-11  1.16768310e+00  6.05000000e-11  7.84962832e-03  6.05000000e-11  1.80000000e+00 
 6.15000000e-11  1.80000000e+00  6.15000000e-11  0.00000000e+00  6.15000000e-11  1.17906138e+00  6.15000000e-11  7.47908346e-03  6.15000000e-11  1.80000000e+00 
 6.25000000e-11  1.80000000e+00  6.25000000e-11  0.00000000e+00  6.25000000e-11  1.19030751e+00  6.25000000e-11  7.15688368e-03  6.25000000e-11  1.80000000e+00 
 6.35000000e-11  1.80000000e+00  6.35000000e-11  0.00000000e+00  6.35000000e-11  1.20141100e+00  6.35000000e-11  6.87335139e-03  6.35000000e-11  1.80000000e+00 
 6.45000000e-11  1.80000000e+00  6.45000000e-11  0.00000000e+00  6.45000000e-11  1.21237420e+00  6.45000000e-11  6.62374916e-03  6.45000000e-11  1.80000000e+00 
 6.55000000e-11  1.80000000e+00  6.55000000e-11  0.00000000e+00  6.55000000e-11  1.22318915e+00  6.55000000e-11  6.40099271e-03  6.55000000e-11  1.80000000e+00 
 6.65000000e-11  1.80000000e+00  6.65000000e-11  0.00000000e+00  6.65000000e-11  1.23385911e+00  6.65000000e-11  6.20212935e-03  6.65000000e-11  1.80000000e+00 
 6.75000000e-11  1.80000000e+00  6.75000000e-11  0.00000000e+00  6.75000000e-11  1.24437809e+00  6.75000000e-11  6.02194636e-03  6.75000000e-11  1.80000000e+00 
 6.85000000e-11  1.80000000e+00  6.85000000e-11  0.00000000e+00  6.85000000e-11  1.25474992e+00  6.85000000e-11  5.85870427e-03  6.85000000e-11  1.80000000e+00 
 6.95000000e-11  1.80000000e+00  6.95000000e-11  0.00000000e+00  6.95000000e-11  1.26497007e+00  6.95000000e-11  5.70853086e-03  6.95000000e-11  1.80000000e+00 
 7.00000000e-11  1.80000000e+00  7.00000000e-11  0.00000000e+00  7.00000000e-11  1.27002553e+00  7.00000000e-11  5.63838168e-03  7.00000000e-11  1.80000000e+00 
 7.01000000e-11  1.79100000e+00  7.01000000e-11  0.00000000e+00  7.01000000e-11  1.27078840e+00  7.01000000e-11  4.78568827e-03  7.01000000e-11  1.80000000e+00 
 7.03000000e-11  1.77300000e+00  7.03000000e-11  0.00000000e+00  7.03000000e-11  1.27237149e+00  7.03000000e-11  3.16514504e-03  7.03000000e-11  1.80000000e+00 
 7.07000000e-11  1.73700000e+00  7.07000000e-11  0.00000000e+00  7.07000000e-11  1.27553364e+00  7.07000000e-11  1.37487063e-04  7.07000000e-11  1.80000000e+00 
 7.15000000e-11  1.66500000e+00  7.15000000e-11  0.00000000e+00  7.15000000e-11  1.28174949e+00  7.15000000e-11 -5.75025293e-03  7.15000000e-11  1.80000000e+00 
 7.25000000e-11  1.57500000e+00  7.25000000e-11  0.00000000e+00  7.25000000e-11  1.28931676e+00  7.25000000e-11 -1.19704683e-02  7.25000000e-11  1.80000000e+00 
 7.35000000e-11  1.48500000e+00  7.35000000e-11  0.00000000e+00  7.35000000e-11  1.29673078e+00  7.35000000e-11 -1.72007869e-02  7.35000000e-11  1.80000000e+00 
 7.45000000e-11  1.39500000e+00  7.45000000e-11  0.00000000e+00  7.45000000e-11  1.30411606e+00  7.45000000e-11 -2.16791773e-02  7.45000000e-11  1.80000000e+00 
 7.55000000e-11  1.30500000e+00  7.55000000e-11  0.00000000e+00  7.55000000e-11  1.31163037e+00  7.55000000e-11 -2.55173476e-02  7.55000000e-11  1.80000000e+00 
 7.65000000e-11  1.21500000e+00  7.65000000e-11  0.00000000e+00  7.65000000e-11  1.31973288e+00  7.65000000e-11 -2.87086667e-02  7.65000000e-11  1.80000000e+00 
 7.75000000e-11  1.12500000e+00  7.75000000e-11  0.00000000e+00  7.75000000e-11  1.32754769e+00  7.75000000e-11 -3.19813308e-02  7.75000000e-11  1.80000000e+00 
 7.85000000e-11  1.03500000e+00  7.85000000e-11  0.00000000e+00  7.85000000e-11  1.33595049e+00  7.85000000e-11 -3.45876126e-02  7.85000000e-11  1.80000000e+00 
 7.95000000e-11  9.45000000e-01  7.95000000e-11  0.00000000e+00  7.95000000e-11  1.34428532e+00  7.95000000e-11 -3.67416976e-02  7.95000000e-11  1.80000000e+00 
 8.05000000e-11  8.55000000e-01  8.05000000e-11  0.00000000e+00  8.05000000e-11  1.35266185e+00  8.05000000e-11 -3.84900270e-02  8.05000000e-11  1.80000000e+00 
 8.15000000e-11  7.65000000e-01  8.15000000e-11  0.00000000e+00  8.15000000e-11  1.36085645e+00  8.15000000e-11 -3.96986339e-02  8.15000000e-11  1.80000000e+00 
 8.25000000e-11  6.75000000e-01  8.25000000e-11  0.00000000e+00  8.25000000e-11  1.36907964e+00  8.25000000e-11 -4.01108345e-02  8.25000000e-11  1.80000000e+00 
 8.35000000e-11  5.85000000e-01  8.35000000e-11  0.00000000e+00  8.35000000e-11  1.37718439e+00  8.35000000e-11 -3.94211115e-02  8.35000000e-11  1.80000000e+00 
 8.45000000e-11  4.95000000e-01  8.45000000e-11  0.00000000e+00  8.45000000e-11  1.38534628e+00  8.45000000e-11 -3.75685815e-02  8.45000000e-11  1.80000000e+00 
 8.55000000e-11  4.05000000e-01  8.55000000e-11  0.00000000e+00  8.55000000e-11  1.39340081e+00  8.55000000e-11 -3.47641770e-02  8.55000000e-11  1.80000000e+00 
 8.65000000e-11  3.15000000e-01  8.65000000e-11  0.00000000e+00  8.65000000e-11  1.40145795e+00  8.65000000e-11 -3.13570415e-02  8.65000000e-11  1.80000000e+00 
 8.75000000e-11  2.25000000e-01  8.75000000e-11  0.00000000e+00  8.75000000e-11  1.40935781e+00  8.75000000e-11 -2.76594650e-02  8.75000000e-11  1.80000000e+00 
 8.85000000e-11  1.35000000e-01  8.85000000e-11  0.00000000e+00  8.85000000e-11  1.41719406e+00  8.85000000e-11 -2.38980399e-02  8.85000000e-11  1.80000000e+00 
 8.95000000e-11  4.50000000e-02  8.95000000e-11  0.00000000e+00  8.95000000e-11  1.42483742e+00  8.95000000e-11 -2.02136047e-02  8.95000000e-11  1.80000000e+00 
 9.00000000e-11  0.00000000e+00  9.00000000e-11  0.00000000e+00  9.00000000e-11  1.42863827e+00  9.00000000e-11 -1.84275321e-02  9.00000000e-11  1.80000000e+00 
 9.01000000e-11  0.00000000e+00  9.01000000e-11  0.00000000e+00  9.01000000e-11  1.42948374e+00  9.01000000e-11 -1.75324034e-02  9.01000000e-11  1.80000000e+00 
 9.03000000e-11  0.00000000e+00  9.03000000e-11  0.00000000e+00  9.03000000e-11  1.43116241e+00  9.03000000e-11 -1.58051432e-02  9.03000000e-11  1.80000000e+00 
 9.07000000e-11  0.00000000e+00  9.07000000e-11  0.00000000e+00  9.07000000e-11  1.43448951e+00  9.07000000e-11 -1.25797592e-02  9.07000000e-11  1.80000000e+00 
 9.15000000e-11  0.00000000e+00  9.15000000e-11  0.00000000e+00  9.15000000e-11  1.44104538e+00  9.15000000e-11 -6.88426826e-03  9.15000000e-11  1.80000000e+00 
 9.25000000e-11  0.00000000e+00  9.25000000e-11  0.00000000e+00  9.25000000e-11  1.44903385e+00  9.25000000e-11 -1.02827155e-03  9.25000000e-11  1.80000000e+00 
 9.35000000e-11  0.00000000e+00  9.35000000e-11  0.00000000e+00  9.35000000e-11  1.45682968e+00  9.35000000e-11  3.49459283e-03  9.35000000e-11  1.80000000e+00 
 9.45000000e-11  0.00000000e+00  9.45000000e-11  0.00000000e+00  9.45000000e-11  1.46438807e+00  9.45000000e-11  7.06941523e-03  9.45000000e-11  1.80000000e+00 
 9.55000000e-11  0.00000000e+00  9.55000000e-11  0.00000000e+00  9.55000000e-11  1.47172350e+00  9.55000000e-11  9.93073638e-03  9.55000000e-11  1.80000000e+00 
 9.65000000e-11  0.00000000e+00  9.65000000e-11  0.00000000e+00  9.65000000e-11  1.47883653e+00  9.65000000e-11  1.21815711e-02  9.65000000e-11  1.80000000e+00 
 9.75000000e-11  0.00000000e+00  9.75000000e-11  0.00000000e+00  9.75000000e-11  1.48575231e+00  9.75000000e-11  1.39446743e-02  9.75000000e-11  1.80000000e+00 
 9.85000000e-11  0.00000000e+00  9.85000000e-11  0.00000000e+00  9.85000000e-11  1.49247261e+00  9.85000000e-11  1.52853675e-02  9.85000000e-11  1.80000000e+00 
 9.95000000e-11  0.00000000e+00  9.95000000e-11  0.00000000e+00  9.95000000e-11  1.49902039e+00  9.95000000e-11  1.62918742e-02  9.95000000e-11  1.80000000e+00 
 1.00500000e-10  0.00000000e+00  1.00500000e-10  0.00000000e+00  1.00500000e-10  1.50539669e+00  1.00500000e-10  1.70056736e-02  1.00500000e-10  1.80000000e+00 
 1.01500000e-10  0.00000000e+00  1.01500000e-10  0.00000000e+00  1.01500000e-10  1.51162143e+00  1.01500000e-10  1.74917517e-02  1.01500000e-10  1.80000000e+00 
 1.02500000e-10  0.00000000e+00  1.02500000e-10  0.00000000e+00  1.02500000e-10  1.51769444e+00  1.02500000e-10  1.77761421e-02  1.02500000e-10  1.80000000e+00 
 1.03500000e-10  0.00000000e+00  1.03500000e-10  0.00000000e+00  1.03500000e-10  1.52363267e+00  1.03500000e-10  1.79076170e-02  1.03500000e-10  1.80000000e+00 
 1.04500000e-10  0.00000000e+00  1.04500000e-10  0.00000000e+00  1.04500000e-10  1.52943486e+00  1.04500000e-10  1.79019728e-02  1.04500000e-10  1.80000000e+00 
 1.05500000e-10  0.00000000e+00  1.05500000e-10  0.00000000e+00  1.05500000e-10  1.53511535e+00  1.05500000e-10  1.77963196e-02  1.05500000e-10  1.80000000e+00 
 1.06500000e-10  0.00000000e+00  1.06500000e-10  0.00000000e+00  1.06500000e-10  1.54067208e+00  1.06500000e-10  1.75995735e-02  1.06500000e-10  1.80000000e+00 
 1.07500000e-10  0.00000000e+00  1.07500000e-10  0.00000000e+00  1.07500000e-10  1.54611723e+00  1.07500000e-10  1.73402579e-02  1.07500000e-10  1.80000000e+00 
 1.08500000e-10  0.00000000e+00  1.08500000e-10  0.00000000e+00  1.08500000e-10  1.55144822e+00  1.08500000e-10  1.70226445e-02  1.08500000e-10  1.80000000e+00 
 1.09500000e-10  0.00000000e+00  1.09500000e-10  0.00000000e+00  1.09500000e-10  1.55667548e+00  1.09500000e-10  1.66688234e-02  1.09500000e-10  1.80000000e+00 
 1.10500000e-10  0.00000000e+00  1.10500000e-10  0.00000000e+00  1.10500000e-10  1.56179614e+00  1.10500000e-10  1.62799519e-02  1.10500000e-10  1.80000000e+00 
 1.11500000e-10  0.00000000e+00  1.11500000e-10  0.00000000e+00  1.11500000e-10  1.56681923e+00  1.11500000e-10  1.58732370e-02  1.11500000e-10  1.80000000e+00 
 1.12500000e-10  0.00000000e+00  1.12500000e-10  0.00000000e+00  1.12500000e-10  1.57174178e+00  1.12500000e-10  1.54477883e-02  1.12500000e-10  1.80000000e+00 
 1.13500000e-10  0.00000000e+00  1.13500000e-10  0.00000000e+00  1.13500000e-10  1.57657167e+00  1.13500000e-10  1.50170703e-02  1.13500000e-10  1.80000000e+00 
 1.14500000e-10  0.00000000e+00  1.14500000e-10  0.00000000e+00  1.14500000e-10  1.58130598e+00  1.14500000e-10  1.45788964e-02  1.14500000e-10  1.80000000e+00 
 1.15500000e-10  0.00000000e+00  1.15500000e-10  0.00000000e+00  1.15500000e-10  1.58595166e+00  1.15500000e-10  1.41438416e-02  1.15500000e-10  1.80000000e+00 
 1.16500000e-10  0.00000000e+00  1.16500000e-10  0.00000000e+00  1.16500000e-10  1.59050592e+00  1.16500000e-10  1.37089540e-02  1.16500000e-10  1.80000000e+00 
 1.17500000e-10  0.00000000e+00  1.17500000e-10  0.00000000e+00  1.17500000e-10  1.59497495e+00  1.17500000e-10  1.32825637e-02  1.17500000e-10  1.80000000e+00 
 1.18500000e-10  0.00000000e+00  1.18500000e-10  0.00000000e+00  1.18500000e-10  1.59935615e+00  1.18500000e-10  1.28613281e-02  1.18500000e-10  1.80000000e+00 
 1.19500000e-10  0.00000000e+00  1.19500000e-10  0.00000000e+00  1.19500000e-10  1.60365509e+00  1.19500000e-10  1.24518233e-02  1.19500000e-10  1.80000000e+00 
 1.20500000e-10  0.00000000e+00  1.20500000e-10  0.00000000e+00  1.20500000e-10  1.60786939e+00  1.20500000e-10  1.20505769e-02  1.20500000e-10  1.80000000e+00 
 1.21500000e-10  0.00000000e+00  1.21500000e-10  0.00000000e+00  1.21500000e-10  1.61200409e+00  1.21500000e-10  1.16627874e-02  1.21500000e-10  1.80000000e+00 
 1.22500000e-10  0.00000000e+00  1.22500000e-10  0.00000000e+00  1.22500000e-10  1.61605704e+00  1.22500000e-10  1.12850300e-02  1.22500000e-10  1.80000000e+00 
 1.23500000e-10  0.00000000e+00  1.23500000e-10  0.00000000e+00  1.23500000e-10  1.62003286e+00  1.23500000e-10  1.09214151e-02  1.23500000e-10  1.80000000e+00 
 1.24500000e-10  0.00000000e+00  1.24500000e-10  0.00000000e+00  1.24500000e-10  1.62392964e+00  1.24500000e-10  1.05686837e-02  1.24500000e-10  1.80000000e+00 
 1.25500000e-10  0.00000000e+00  1.25500000e-10  0.00000000e+00  1.25500000e-10  1.62775160e+00  1.25500000e-10  1.02300805e-02  1.25500000e-10  1.80000000e+00 
 1.26500000e-10  0.00000000e+00  1.26500000e-10  0.00000000e+00  1.26500000e-10  1.63149707e+00  1.26500000e-10  9.90258652e-03  1.26500000e-10  1.80000000e+00 
 1.27500000e-10  0.00000000e+00  1.27500000e-10  0.00000000e+00  1.27500000e-10  1.63516996e+00  1.27500000e-10  9.58875381e-03  1.27500000e-10  1.80000000e+00 
 1.28500000e-10  0.00000000e+00  1.28500000e-10  0.00000000e+00  1.28500000e-10  1.63876883e+00  1.28500000e-10  9.28584483e-03  1.28500000e-10  1.80000000e+00 
 1.29500000e-10  0.00000000e+00  1.29500000e-10  0.00000000e+00  1.29500000e-10  1.64229728e+00  1.29500000e-10  8.99585339e-03  1.29500000e-10  1.80000000e+00 
 1.30500000e-10  0.00000000e+00  1.30500000e-10  0.00000000e+00  1.30500000e-10  1.64575410e+00  1.30500000e-10  8.71634311e-03  1.30500000e-10  1.80000000e+00 
 1.31500000e-10  0.00000000e+00  1.31500000e-10  0.00000000e+00  1.31500000e-10  1.64914262e+00  1.31500000e-10  8.44885381e-03  1.31500000e-10  1.80000000e+00 
 1.32500000e-10  0.00000000e+00  1.32500000e-10  0.00000000e+00  1.32500000e-10  1.65246183e+00  1.32500000e-10  8.19125445e-03  1.32500000e-10  1.80000000e+00 
 1.33500000e-10  0.00000000e+00  1.33500000e-10  0.00000000e+00  1.33500000e-10  1.65571486e+00  1.33500000e-10  7.94471258e-03  1.33500000e-10  1.80000000e+00 
 1.34500000e-10  0.00000000e+00  1.34500000e-10  0.00000000e+00  1.34500000e-10  1.65890085e+00  1.34500000e-10  7.70739537e-03  1.34500000e-10  1.80000000e+00 
